,State,County,PM2.5,Date,total_confirmed_cases,Deaths,Recovered,Active
890,New Jersey,Union,4.35,Mar 31,1418,0,0,0
891,New Jersey,Union,4.7,Apr 1,1661,29,0,0
892,New Jersey,Union,2.3,Apr 2,2010,34,0,0
893,New Jersey,Union,1.9,Apr 3,2487,45,0,0
894,New Jersey,Union,3.3,Apr 4,2916,66,0,0
895,New Jersey,Union,12.0,Apr 5,3216,71,0,0
896,New Jersey,Union,6.15,Apr 6,3685,78,0,0
897,New Jersey,Union,4.55,Apr 7,4368,95,0,0
898,New Jersey,Union,9.05,Apr 8,4831,125,0,0
899,New Jersey,Union,6.15,Apr 9,5203,145,0,0
900,New Jersey,Warren,3.2,Mar 23,12,0,0,0
901,New Jersey,Warren,4.5,Mar 24,15,0,0,0
902,New Jersey,Warren,5.1,Mar 25,18,0,0,0
903,New Jersey,Warren,10.1,Mar 26,31,0,0,0
904,New Jersey,Warren,5.6,Mar 27,38,0,0,0
905,New Jersey,Warren,5.9,Mar 28,51,0,0,0
906,New Jersey,Warren,2.5,Mar 29,56,1,0,0
907,New Jersey,Warren,5.1,Mar 30,68,1,0,0
908,New Jersey,Warren,3.4,Mar 31,76,0,0,0
909,New Jersey,Warren,6.5,Apr 1,96,3,0,0
910,New Jersey,Warren,2.3,Apr 2,116,3,0,0
911,New Jersey,Warren,3.3,Apr 3,149,3,0,0
912,New Jersey,Warren,2.4,Apr 4,182,6,0,0
913,New Jersey,Warren,7.4,Apr 5,195,6,0,0
914,New Jersey,Warren,4.8,Apr 6,215,7,0,0
915,New Jersey,Warren,7.0,Apr 7,255,7,0,0
916,New Jersey,Warren,7.5,Apr 8,289,9,0,0
917,New Jersey,Warren,4.6,Apr 9,319,9,0,0
918,New York,Albany,5.4,Mar 23,127,0,0,0
919,New York,Albany,7.2,Mar 24,146,0,0,0
920,New York,Albany,10.7,Mar 25,152,0,0,0
921,New York,Albany,9.1,Mar 26,171,0,0,0
922,New York,Albany,4.5,Mar 27,187,0,0,0
923,New York,Albany,8.9,Mar 28,195,0,0,0
924,New York,Albany,5.0,Mar 29,205,1,0,0
925,New York,Albany,1.8,Mar 30,217,1,0,0
926,New York,Albany,2.9,Mar 31,226,1,0,0
927,New York,Albany,5.4,Apr 1,240,1,0,0
928,New York,Albany,3.6,Apr 2,253,2,0,0
929,New York,Albany,3.1,Apr 3,267,2,0,0
930,New York,Albany,4.2,Apr 4,293,6,0,0
931,New York,Albany,5.2,Apr 5,305,8,0,0
932,New York,Albany,3.8,Apr 6,319,8,0,0
933,New York,Albany,4.9,Apr 7,333,8,0,0
934,New York,Albany,5.1,Apr 8,342,9,0,0
935,New York,Albany,6.5,Apr 9,379,11,0,0
936,New York,Erie,4.1,Mar 23,87,0,0,0
937,New York,Erie,4.7,Mar 24,114,0,0,0
938,New York,Erie,6.1,Mar 25,122,1,0,0
939,New York,Erie,6.5,Mar 26,206,2,0,0
940,New York,Erie,4.0,Mar 27,245,5,0,0
941,New York,Erie,3.1,Mar 28,318,6,0,0
942,New York,Erie,3.4,Mar 29,414,7,0,0
943,New York,Erie,3.0,Mar 30,443,7,0,0
944,New York,Erie,3.9,Mar 31,499,8,0,0
945,New York,Erie,3.9,Apr 1,582,11,0,0
946,New York,Erie,4.8,Apr 2,617,12,0,0
947,New York,Erie,4.6,Apr 3,734,19,0,0
948,New York,Erie,6.0,Apr 4,808,22,0,0
949,New York,Erie,6.4,Apr 5,1059,27,0,0
950,New York,Erie,4.0,Apr 6,1148,30,0,0
951,New York,Erie,,Apr 7,1234,39,0,0
952,New York,Erie,1.6,Apr 8,1335,45,0,0
953,New York,Erie,1.8,Apr 9,1432,51,0,0
954,New York,Essex,1.8,Mar 23,3,0,0,0
955,New York,Essex,3.0,Mar 24,3,0,0,0
956,New York,Essex,3.9,Mar 25,4,0,0,0
957,New York,Essex,2.4,Mar 26,5,0,0,0
958,New York,Essex,2.7,Mar 27,5,0,0,0
959,New York,Essex,3.6,Mar 28,5,0,0,0
960,New York,Essex,1.2,Mar 29,5,0,0,0
961,New York,Essex,0.1,Mar 30,5,0,0,0
962,New York,Essex,0.8,Mar 31,5,0,0,0
963,New York,Essex,2.2,Apr 1,6,0,0,0
964,New York,Essex,1.5,Apr 2,7,0,0,0
965,New York,Essex,2.2,Apr 3,7,0,0,0
966,New York,Essex,2.8,Apr 4,7,0,0,0
967,New York,Essex,2.5,Apr 5,9,0,0,0
968,New York,Essex,1.5,Apr 6,9,0,0,0
969,New York,Essex,1.7,Apr 7,9,0,0,0
970,New York,Essex,3.1,Apr 8,9,0,0,0
971,New York,Essex,1.8,Apr 9,8,0,0,0
972,New York,Monroe,5.3,Mar 23,81,2,0,0
973,New York,Monroe,3.9,Mar 24,106,3,0,0
974,New York,Monroe,4.4,Mar 25,118,3,0,0
975,New York,Monroe,5.65,Mar 26,148,4,0,0
976,New York,Monroe,4.5,Mar 27,166,4,0,0
977,New York,Monroe,5.25,Mar 28,202,5,0,0
978,New York,Monroe,3.75,Mar 29,219,5,0,0
979,New York,Monroe,2.9,Mar 30,246,6,0,0
980,New York,Monroe,4.45,Mar 31,257,8,0,0
981,New York,Monroe,4.3,Apr 1,349,9,0,0
982,New York,Monroe,3.8,Apr 2,420,9,0,0
983,New York,Monroe,2.05,Apr 3,464,10,0,0
984,New York,Monroe,6.55,Apr 4,512,14,0,0
985,New York,Monroe,6.2,Apr 5,548,19,0,0
986,New York,Monroe,3.6,Apr 6,574,26,0,0
987,New York,Monroe,4.95,Apr 7,596,31,0,0
988,New York,Monroe,7.15,Apr 8,651,34,0,0
989,New York,Monroe,5.35,Apr 9,698,40,0,0
990,New York,Queens,2.6,Mar 23,0,0,0,0
991,New York,Queens,2.95,Mar 24,0,0,0,0
992,New York,Queens,4.05,Mar 25,0,0,0,0
993,New York,Queens,5.8,Mar 26,0,0,0,0
994,New York,Queens,5.8,Mar 27,0,0,0,0
995,New York,Queens,4.25,Mar 28,0,0,0,0
996,New York,Queens,0.65,Mar 29,0,0,0,0
997,New York,Queens,4.0,Mar 30,0,0,0,0
998,New York,Queens,1.9,Mar 31,0,0,0,0
999,New York,Queens,3.25,Apr 1,0,0,0,0
1000,New York,Queens,2.25,Apr 2,0,0,0,0
1001,New York,Queens,1.65,Apr 3,0,0,0,0
1002,New York,Queens,1.95,Apr 4,0,0,0,0
1003,New York,Queens,7.75,Apr 5,0,0,0,0
1004,New York,Queens,3.8,Apr 6,0,0,0,0
1005,New York,Queens,4.35,Apr 7,0,0,0,0
1006,New York,Queens,8.65,Apr 8,0,0,0,0
1007,New York,Queens,3.55,Apr 9,0,0,0,0
1008,New York,Steuben,4.4,Mar 23,4,0,0,0
1009,New York,Steuben,3.8,Mar 24,8,0,0,0
1010,New York,Steuben,5.4,Mar 25,8,0,0,0
1011,New York,Steuben,5.1,Mar 26,11,0,0,0
1012,New York,Steuben,5.9,Mar 27,12,0,0,0
1013,New York,Steuben,4.1,Mar 28,13,0,0,0
1014,New York,Steuben,4.1,Mar 29,17,0,0,0
1015,New York,Steuben,2.1,Mar 30,19,0,0,0
1016,New York,Steuben,2.4,Mar 31,19,0,0,0
1017,New York,Steuben,4.9,Apr 1,38,0,0,0
1018,New York,Steuben,4.4,Apr 2,43,0,0,0
1019,New York,Steuben,2.3,Apr 3,46,0,0,0
1020,New York,Steuben,2.3,Apr 4,60,0,0,0
1021,New York,Steuben,6.8,Apr 5,73,1,0,0
1022,New York,Steuben,4.1,Apr 6,75,4,0,0
1023,New York,Steuben,4.4,Apr 7,75,5,0,0
1024,New York,Steuben,4.9,Apr 8,87,6,0,0
1025,New York,Steuben,4.3,Apr 9,92,6,0,0
1026,Pennsylvania,Adams,5.9,Mar 23,6,0,0,0
1027,Pennsylvania,Adams,7.0,Mar 24,6,0,0,0
1028,Pennsylvania,Adams,11.1,Mar 25,6,0,0,0
1029,Pennsylvania,Adams,9.1,Mar 26,7,0,0,0
1030,Pennsylvania,Adams,7.3,Mar 27,8,0,0,0
1031,Pennsylvania,Adams,10.9,Mar 28,8,0,0,0
1032,Pennsylvania,Adams,9.8,Mar 29,8,0,0,0
1033,Pennsylvania,Adams,6.9,Mar 30,8,0,0,0
1034,Pennsylvania,Adams,5.7,Mar 31,9,0,0,0
1035,Pennsylvania,Adams,7.7,Apr 1,12,0,0,0
1036,Pennsylvania,Adams,4.2,Apr 2,18,0,0,0
1037,Pennsylvania,Adams,3.1,Apr 3,19,0,0,0
1038,Pennsylvania,Adams,3.5,Apr 4,21,0,0,0
1039,Pennsylvania,Adams,8.6,Apr 5,22,0,0,0
1040,Pennsylvania,Adams,6.1,Apr 6,25,0,0,0
1041,Pennsylvania,Adams,7.9,Apr 7,28,0,0,0
1042,Pennsylvania,Adams,5.2,Apr 8,33,0,0,0
1043,Pennsylvania,Adams,4.7,Apr 9,38,1,0,0
1044,Pennsylvania,Allegheny,7.13,Mar 23,48,1,0,0
1045,Pennsylvania,Allegheny,10.03,Mar 24,58,2,0,0
1046,Pennsylvania,Allegheny,7.0,Mar 25,88,2,0,0
1047,Pennsylvania,Allegheny,12.2,Mar 26,133,2,0,0
1048,Pennsylvania,Allegheny,11.4,Mar 27,158,2,0,0
1049,Pennsylvania,Allegheny,12.8,Mar 28,219,2,0,0
1050,Pennsylvania,Allegheny,5.87,Mar 29,265,2,0,0
1051,Pennsylvania,Allegheny,3.3,Mar 30,290,2,0,0
1052,Pennsylvania,Allegheny,5.8,Mar 31,325,2,0,0
1053,Pennsylvania,Allegheny,5.43,Apr 1,356,2,0,0
1054,Pennsylvania,Allegheny,5.27,Apr 2,419,2,0,0
1055,Pennsylvania,Allegheny,4.97,Apr 3,476,2,0,0
1056,Pennsylvania,Allegheny,9.53,Apr 4,552,3,0,0
1057,Pennsylvania,Allegheny,18.5,Apr 5,605,4,0,0
1058,Pennsylvania,Allegheny,8.2,Apr 6,642,4,0,0
1059,Pennsylvania,Allegheny,14.4,Apr 7,689,6,0,0
1060,Pennsylvania,Allegheny,6.9,Apr 8,720,10,0,0
1061,Pennsylvania,Allegheny,5.7,Apr 9,759,12,0,0
1062,Pennsylvania,Beaver,8.2,Mar 23,3,0,0,0
1063,Pennsylvania,Beaver,9.9,Mar 24,3,0,0,0
1064,Pennsylvania,Beaver,7.6,Mar 25,7,0,0,0
1065,Pennsylvania,Beaver,9.8,Mar 26,13,0,0,0
1066,Pennsylvania,Beaver,11.7,Mar 27,14,0,0,0
1067,Pennsylvania,Beaver,11.6,Mar 28,22,0,0,0
1068,Pennsylvania,Beaver,5.5,Mar 29,28,0,0,0
1069,Pennsylvania,Beaver,3.1,Mar 30,44,0,0,0
1070,Pennsylvania,Beaver,5.3,Mar 31,52,1,0,0
1071,Pennsylvania,Beaver,4.8,Apr 1,54,2,0,0
1072,Pennsylvania,Beaver,5.8,Apr 2,55,2,0,0
1073,Pennsylvania,Beaver,4.8,Apr 3,65,2,0,0
1074,Pennsylvania,Beaver,9.0,Apr 4,69,6,0,0
1075,Pennsylvania,Beaver,12.7,Apr 5,84,6,0,0
1076,Pennsylvania,Beaver,7.7,Apr 6,96,6,0,0
1077,Pennsylvania,Beaver,11.0,Apr 7,116,9,0,0
1078,Pennsylvania,Beaver,7.0,Apr 8,128,13,0,0
1079,Pennsylvania,Beaver,5.0,Apr 9,129,13,0,0
1080,Pennsylvania,Blair,5.6,Mar 23,0,0,0,0
1081,Pennsylvania,Blair,4.1,Mar 24,0,0,0,0
1082,Pennsylvania,Blair,5.5,Mar 25,0,0,0,0
1083,Pennsylvania,Blair,8.7,Mar 26,1,0,0,0
1084,Pennsylvania,Blair,8.2,Mar 27,1,0,0,0
1085,Pennsylvania,Blair,6.8,Mar 28,2,0,0,0
1086,Pennsylvania,Blair,7.3,Mar 29,3,0,0,0
1087,Pennsylvania,Blair,3.1,Mar 30,6,0,0,0
1088,Pennsylvania,Blair,3.5,Mar 31,4,0,0,0
1089,Pennsylvania,Blair,5.6,Apr 1,4,0,0,0
1090,Pennsylvania,Blair,4.2,Apr 2,4,0,0,0
1091,Pennsylvania,Blair,2.8,Apr 3,4,0,0,0
1092,Pennsylvania,Blair,3.3,Apr 4,5,0,0,0
1093,Pennsylvania,Blair,9.7,Apr 5,5,0,0,0
1094,Pennsylvania,Blair,5.5,Apr 6,5,0,0,0
1095,Pennsylvania,Blair,6.6,Apr 7,6,0,0,0
1096,Pennsylvania,Blair,5.1,Apr 8,6,0,0,0
1097,Pennsylvania,Blair,4.8,Apr 9,6,0,0,0
1098,Pennsylvania,Bradford,4.7,Mar 23,0,0,0,0
1099,Pennsylvania,Bradford,3.7,Mar 24,1,0,0,0
1100,Pennsylvania,Bradford,5.9,Mar 25,1,0,0,0
1101,Pennsylvania,Bradford,7.3,Mar 26,2,0,0,0
1102,Pennsylvania,Bradford,5.9,Mar 27,2,0,0,0
1103,Pennsylvania,Bradford,6.5,Mar 28,3,0,0,0
1104,Pennsylvania,Bradford,4.4,Mar 29,3,0,0,0
1105,Pennsylvania,Bradford,3.2,Mar 30,3,0,0,0
1106,Pennsylvania,Bradford,3.5,Mar 31,7,0,0,0
1107,Pennsylvania,Bradford,4.2,Apr 1,8,0,0,0
1108,Pennsylvania,Bradford,5.4,Apr 2,8,0,0,0
1109,Pennsylvania,Bradford,2.1,Apr 3,9,0,0,0
1110,Pennsylvania,Bradford,3.2,Apr 4,10,0,0,0
1111,Pennsylvania,Bradford,7.6,Apr 5,10,0,0,0
1112,Pennsylvania,Bradford,5.2,Apr 6,10,0,0,0
1113,Pennsylvania,Bradford,6.6,Apr 7,14,0,0,0
1114,Pennsylvania,Bradford,4.5,Apr 8,15,0,0,0
1115,Pennsylvania,Bradford,4.9,Apr 9,15,0,0,0
1116,Pennsylvania,Cambria,5.0,Mar 23,1,0,0,0
1117,Pennsylvania,Cambria,8.0,Mar 24,1,0,0,0
1118,Pennsylvania,Cambria,5.3,Mar 25,1,0,0,0
1119,Pennsylvania,Cambria,8.6,Mar 26,1,0,0,0
1120,Pennsylvania,Cambria,9.0,Mar 27,1,0,0,0
1121,Pennsylvania,Cambria,7.7,Mar 28,1,0,0,0
1122,Pennsylvania,Cambria,6.2,Mar 29,1,0,0,0
1123,Pennsylvania,Cambria,3.1,Mar 30,2,0,0,0
1124,Pennsylvania,Cambria,4.3,Mar 31,2,0,0,0
1125,Pennsylvania,Cambria,3.7,Apr 1,3,0,0,0
1126,Pennsylvania,Cambria,4.5,Apr 2,4,0,0,0
1127,Pennsylvania,Cambria,3.6,Apr 3,4,0,0,0
1128,Pennsylvania,Cambria,7.8,Apr 4,6,0,0,0
1129,Pennsylvania,Cambria,13.1,Apr 5,7,0,0,0
1130,Pennsylvania,Cambria,7.6,Apr 6,7,0,0,0
1131,Pennsylvania,Cambria,8.3,Apr 7,7,1,0,0
1132,Pennsylvania,Cambria,6.2,Apr 8,9,1,0,0
1133,Pennsylvania,Cambria,5.4,Apr 9,10,1,0,0
1134,Pennsylvania,Centre,5.1,Mar 23,3,0,0,0
1135,Pennsylvania,Centre,4.1,Mar 24,7,0,0,0
1136,Pennsylvania,Centre,6.5,Mar 25,8,0,0,0
1137,Pennsylvania,Centre,7.2,Mar 26,9,0,0,0
1138,Pennsylvania,Centre,9.4,Mar 27,11,0,0,0
1139,Pennsylvania,Centre,5.7,Mar 28,15,0,0,0
1140,Pennsylvania,Centre,8.7,Mar 29,22,0,0,0
1141,Pennsylvania,Centre,3.4,Mar 30,24,0,0,0
1142,Pennsylvania,Centre,3.8,Mar 31,26,0,0,0
1143,Pennsylvania,Centre,6.2,Apr 1,27,0,0,0
1144,Pennsylvania,Centre,4.2,Apr 2,28,0,0,0
1145,Pennsylvania,Centre,2.9,Apr 3,32,0,0,0
1146,Pennsylvania,Centre,2.4,Apr 4,39,0,0,0
1147,Pennsylvania,Centre,8.1,Apr 5,43,0,0,0
1148,Pennsylvania,Centre,5.6,Apr 6,44,0,0,0
1149,Pennsylvania,Centre,5.5,Apr 7,55,0,0,0
1150,Pennsylvania,Centre,4.4,Apr 8,57,0,0,0
1151,Pennsylvania,Centre,2.0,Apr 9,59,0,0,0
1152,Pennsylvania,Chester,4.8,Mar 23,40,0,0,0
1153,Pennsylvania,Chester,7.3,Mar 24,40,0,0,0
1154,Pennsylvania,Chester,6.0,Mar 25,54,0,0,0
1155,Pennsylvania,Chester,11.6,Mar 26,84,0,0,0
1156,Pennsylvania,Chester,9.3,Mar 27,107,0,0,0
1157,Pennsylvania,Chester,7.1,Mar 28,116,0,0,0
1158,Pennsylvania,Chester,9.4,Mar 29,137,0,0,0
1159,Pennsylvania,Chester,7.3,Mar 30,146,0,0,0
1160,Pennsylvania,Chester,,Mar 31,159,1,0,0
1161,Pennsylvania,Chester,,Apr 1,183,1,0,0
1162,Pennsylvania,Chester,4.3,Apr 2,210,2,0,0
1163,Pennsylvania,Chester,2.9,Apr 3,226,2,0,0
1164,Pennsylvania,Chester,7.4,Apr 4,250,2,0,0
1165,Pennsylvania,Chester,9.4,Apr 5,269,2,0,0
1166,Pennsylvania,Chester,6.1,Apr 6,307,3,0,0
1167,Pennsylvania,Chester,11.2,Apr 7,335,6,0,0
1168,Pennsylvania,Chester,6.9,Apr 8,373,6,0,0
1169,Pennsylvania,Chester,9.0,Apr 9,425,7,0,0
1170,Pennsylvania,Cumberland,4.6,Mar 23,12,0,0,0
1171,Pennsylvania,Cumberland,4.9,Mar 24,13,0,0,0
1172,Pennsylvania,Cumberland,8.3,Mar 25,13,0,0,0
1173,Pennsylvania,Cumberland,8.5,Mar 26,15,0,0,0
1174,Pennsylvania,Cumberland,10.0,Mar 27,16,0,0,0
1175,Pennsylvania,Cumberland,9.4,Mar 28,22,1,0,0
1176,Pennsylvania,Cumberland,,Mar 29,22,1,0,0
1177,Pennsylvania,Cumberland,,Mar 30,24,1,0,0
1178,Pennsylvania,Cumberland,6.2,Mar 31,36,1,0,0
1179,Pennsylvania,Cumberland,6.5,Apr 1,38,1,0,0
1180,Pennsylvania,Cumberland,3.6,Apr 2,41,1,0,0
1181,Pennsylvania,Cumberland,3.3,Apr 3,45,2,0,0
1182,Pennsylvania,Cumberland,4.9,Apr 4,54,2,0,0
1183,Pennsylvania,Cumberland,13.5,Apr 5,58,2,0,0
1184,Pennsylvania,Cumberland,6.1,Apr 6,68,2,0,0
1185,Pennsylvania,Cumberland,10.6,Apr 7,77,2,0,0
1186,Pennsylvania,Cumberland,5.3,Apr 8,84,2,0,0
1187,Pennsylvania,Cumberland,6.4,Apr 9,88,2,0,0
1188,Pennsylvania,Delaware,5.45,Mar 23,54,0,0,0
1189,Pennsylvania,Delaware,5.4,Mar 24,84,0,0,0
1190,Pennsylvania,Delaware,8.85,Mar 25,101,2,0,0
1191,Pennsylvania,Delaware,11.55,Mar 26,156,2,0,0
1192,Pennsylvania,Delaware,11.05,Mar 27,185,3,0,0
1193,Pennsylvania,Delaware,11.4,Mar 28,226,4,0,0
1194,Pennsylvania,Delaware,12.6,Mar 29,276,4,0,0
1195,Pennsylvania,Delaware,11.25,Mar 30,303,4,0,0
1196,Pennsylvania,Delaware,5.4,Mar 31,338,5,0,0
1197,Pennsylvania,Delaware,7.35,Apr 1,390,7,0,0
1198,Pennsylvania,Delaware,4.55,Apr 2,470,8,0,0
1199,Pennsylvania,Delaware,2.9,Apr 3,542,10,0,0
1200,Pennsylvania,Delaware,4.5,Apr 4,616,13,0,0
1201,Pennsylvania,Delaware,10.35,Apr 5,708,14,0,0
1202,Pennsylvania,Delaware,6.65,Apr 6,822,15,0,0
1203,Pennsylvania,Delaware,12.9,Apr 7,898,20,0,0
1204,Pennsylvania,Delaware,10.3,Apr 8,1034,23,0,0
1205,Pennsylvania,Delaware,9.35,Apr 9,1222,26,0,0
1206,Pennsylvania,Erie,6.3,Mar 23,3,0,0,0
1207,Pennsylvania,Erie,10.1,Mar 24,5,0,0,0
1208,Pennsylvania,Erie,8.2,Mar 25,5,0,0,0
1209,Pennsylvania,Erie,9.3,Mar 26,5,0,0,0
1210,Pennsylvania,Erie,7.7,Mar 27,7,0,0,0
1211,Pennsylvania,Erie,6.1,Mar 28,7,0,0,0
1212,Pennsylvania,Erie,4.1,Mar 29,7,0,0,0
1213,Pennsylvania,Erie,2.4,Mar 30,13,0,0,0
1214,Pennsylvania,Erie,4.8,Mar 31,14,0,0,0
1215,Pennsylvania,Erie,5.3,Apr 1,15,0,0,0
1216,Pennsylvania,Erie,4.9,Apr 2,17,0,0,0
1217,Pennsylvania,Erie,4.9,Apr 3,17,0,0,0
1218,Pennsylvania,Erie,8.4,Apr 4,19,0,0,0
1219,Pennsylvania,Erie,6.2,Apr 5,19,0,0,0
1220,Pennsylvania,Erie,7.3,Apr 6,27,0,0,0
1221,Pennsylvania,Erie,7.2,Apr 7,29,0,0,0
1222,Pennsylvania,Erie,10.0,Apr 8,29,0,0,0
1223,Pennsylvania,Erie,5.8,Apr 9,32,0,0,0
1224,Pennsylvania,Fayette,5.5,Mar 23,1,0,0,0
1225,Pennsylvania,Fayette,8.5,Mar 24,2,0,0,0
1226,Pennsylvania,Fayette,3.5,Mar 25,4,0,0,0
1227,Pennsylvania,Fayette,5.6,Mar 26,8,0,0,0
1228,Pennsylvania,Fayette,8.9,Mar 27,9,0,0,0
1229,Pennsylvania,Fayette,9.6,Mar 28,10,0,0,0
1230,Pennsylvania,Fayette,5.3,Mar 29,10,0,0,0
1231,Pennsylvania,Fayette,3.1,Mar 30,11,0,0,0
1232,Pennsylvania,Fayette,5.1,Mar 31,14,0,0,0
1233,Pennsylvania,Fayette,5.0,Apr 1,14,1,0,0
1234,Pennsylvania,Fayette,5.4,Apr 2,15,1,0,0
1235,Pennsylvania,Fayette,4.2,Apr 3,20,1,0,0
1236,Pennsylvania,Fayette,9.3,Apr 4,23,1,0,0
1237,Pennsylvania,Fayette,13.5,Apr 5,27,1,0,0
1238,Pennsylvania,Fayette,6.8,Apr 6,29,1,0,0
1239,Pennsylvania,Fayette,9.5,Apr 7,32,1,0,0
1240,Pennsylvania,Fayette,6.3,Apr 8,35,1,0,0
1241,Pennsylvania,Fayette,5.6,Apr 9,45,1,0,0
1242,Pennsylvania,Greene,,Mar 23,0,0,0,0
1243,Pennsylvania,Greene,,Mar 24,0,0,0,0
1244,Pennsylvania,Greene,,Mar 25,2,0,0,0
1245,Pennsylvania,Greene,,Mar 26,3,0,0,0
1246,Pennsylvania,Greene,,Mar 27,4,0,0,0
1247,Pennsylvania,Greene,,Mar 28,6,0,0,0
1248,Pennsylvania,Greene,,Mar 29,6,0,0,0
1249,Pennsylvania,Greene,3.2,Mar 30,7,0,0,0
1250,Pennsylvania,Greene,4.9,Mar 31,9,0,0,0
1251,Pennsylvania,Greene,5.2,Apr 1,9,0,0,0
1252,Pennsylvania,Greene,4.7,Apr 2,11,0,0,0
1253,Pennsylvania,Greene,4.1,Apr 3,11,0,0,0
1254,Pennsylvania,Greene,5.4,Apr 4,12,0,0,0
1255,Pennsylvania,Greene,9.8,Apr 5,12,0,0,0
1256,Pennsylvania,Greene,5.7,Apr 6,12,0,0,0
1257,Pennsylvania,Greene,6.6,Apr 7,15,0,0,0
1258,Pennsylvania,Greene,6.0,Apr 8,17,0,0,0
1259,Pennsylvania,Greene,5.3,Apr 9,21,0,0,0
1260,Pennsylvania,Lackawanna,5.2,Mar 23,7,0,0,0
1261,Pennsylvania,Lackawanna,3.5,Mar 24,15,1,0,0
1262,Pennsylvania,Lackawanna,5.8,Mar 25,18,2,0,0
1263,Pennsylvania,Lackawanna,10.4,Mar 26,28,2,0,0
1264,Pennsylvania,Lackawanna,7.2,Mar 27,35,2,0,0
1265,Pennsylvania,Lackawanna,4.4,Mar 28,51,2,0,0
1266,Pennsylvania,Lackawanna,1.9,Mar 29,56,2,0,0
1267,Pennsylvania,Lackawanna,3.5,Mar 30,62,2,0,0
1268,Pennsylvania,Lackawanna,2.5,Mar 31,78,3,0,0
1269,Pennsylvania,Lackawanna,3.9,Apr 1,85,3,0,0
1270,Pennsylvania,Lackawanna,3.5,Apr 2,108,3,0,0
1271,Pennsylvania,Lackawanna,2.0,Apr 3,119,4,0,0
1272,Pennsylvania,Lackawanna,4.3,Apr 4,146,6,0,0
1273,Pennsylvania,Lackawanna,7.8,Apr 5,172,6,0,0
1274,Pennsylvania,Lackawanna,4.9,Apr 6,190,7,0,0
1275,Pennsylvania,Lackawanna,5.8,Apr 7,235,8,0,0
1276,Pennsylvania,Lackawanna,5.3,Apr 8,266,12,0,0
1277,Pennsylvania,Lackawanna,5.9,Apr 9,312,16,0,0
1278,Pennsylvania,Lancaster,5.8,Mar 23,5,0,0,0
1279,Pennsylvania,Lancaster,8.55,Mar 24,10,0,0,0
1280,Pennsylvania,Lancaster,9.2,Mar 25,12,0,0,0
1281,Pennsylvania,Lancaster,14.45,Mar 26,21,0,0,0
1282,Pennsylvania,Lancaster,12.55,Mar 27,33,0,0,0
1283,Pennsylvania,Lancaster,8.3,Mar 28,45,1,0,0
1284,Pennsylvania,Lancaster,10.2,Mar 29,67,2,0,0
1285,Pennsylvania,Lancaster,7.15,Mar 30,97,2,0,0
1286,Pennsylvania,Lancaster,5.8,Mar 31,123,3,0,0
1287,Pennsylvania,Lancaster,7.9,Apr 1,157,3,0,0
1288,Pennsylvania,Lancaster,4.45,Apr 2,203,4,0,0
1289,Pennsylvania,Lancaster,2.9,Apr 3,232,5,0,0
1290,Pennsylvania,Lancaster,8.2,Apr 4,291,5,0,0
1291,Pennsylvania,Lancaster,9.95,Apr 5,371,8,0,0
1292,Pennsylvania,Lancaster,6.95,Apr 6,408,11,0,0
1293,Pennsylvania,Lancaster,11.15,Apr 7,490,14,0,0
1294,Pennsylvania,Lancaster,6.4,Apr 8,561,14,0,0
1295,Pennsylvania,Lancaster,8.8,Apr 9,596,17,0,0
1296,Pennsylvania,Lehigh,3.5,Mar 23,25,1,0,0
1297,Pennsylvania,Lehigh,3.6,Mar 24,27,1,0,0
1298,Pennsylvania,Lehigh,6.4,Mar 25,38,1,0,0
1299,Pennsylvania,Lehigh,13.6,Mar 26,63,1,0,0
1300,Pennsylvania,Lehigh,7.2,Mar 27,93,2,0,0
1301,Pennsylvania,Lehigh,6.6,Mar 28,109,3,0,0
1302,Pennsylvania,Lehigh,5.3,Mar 29,151,3,0,0
1303,Pennsylvania,Lehigh,5.6,Mar 30,231,3,0,0
1304,Pennsylvania,Lehigh,4.1,Mar 31,272,4,0,0
1305,Pennsylvania,Lehigh,6.1,Apr 1,374,5,0,0
1306,Pennsylvania,Lehigh,3.3,Apr 2,479,5,0,0
1307,Pennsylvania,Lehigh,1.9,Apr 3,584,5,0,0
1308,Pennsylvania,Lehigh,2.7,Apr 4,804,7,0,0
1309,Pennsylvania,Lehigh,10.5,Apr 5,877,8,0,0
1310,Pennsylvania,Lehigh,3.5,Apr 6,1006,8,0,0
1311,Pennsylvania,Lehigh,7.1,Apr 7,1146,10,0,0
1312,Pennsylvania,Lehigh,5.0,Apr 8,1319,12,0,0
1313,Pennsylvania,Lehigh,2.7,Apr 9,1466,13,0,0
1314,Pennsylvania,Lycoming,,Mar 23,0,0,0,0
1315,Pennsylvania,Lycoming,,Mar 24,0,0,0,0
1316,Pennsylvania,Lycoming,,Mar 25,1,0,0,0
1317,Pennsylvania,Lycoming,,Mar 26,1,0,0,0
1318,Pennsylvania,Lycoming,,Mar 27,2,0,0,0
1319,Pennsylvania,Lycoming,,Mar 28,2,0,0,0
1320,Pennsylvania,Lycoming,,Mar 29,3,0,0,0
1321,Pennsylvania,Lycoming,,Mar 30,4,0,0,0
1322,Pennsylvania,Lycoming,,Mar 31,6,0,0,0
1323,Pennsylvania,Lycoming,,Apr 1,7,0,0,0
1324,Pennsylvania,Lycoming,4.6,Apr 2,7,0,0,0
