"County","State","X","Date","City","State_Code.x","Station","Day","month","day","TAVG","TMAX","TMIN","TOBS","SNOW","PRCP","PM2.5","CO","NO2","Ozone","SO2","total_confirmed_cases","Deaths","Recovered","Active","State_Code.y","fips"
"Litchfield","Connecticut",2137,"Apr 15","Litchfield","CT","US1CTLT0007",20200415,"Apr",15,0,9.4,-0.6,-0.6,3,3,5,NA,NA,0.046000000089407,NA,490,35,0,455,"CT",9005
"Litchfield","Connecticut",2138,"Apr 16","Litchfield","CT","US1CTLT0007",20200416,"Apr",16,0,6.7,-2.8,0,16,0,4.30000019073486,NA,NA,0.0430000014603138,NA,535,44,0,491,"CT",9005
"Litchfield","Connecticut",2139,"Apr 17","Litchfield","CT","US1CTLT0007",20200417,"Apr",17,0,3.9,-3.3,0,0,0,5.59999990463257,NA,NA,0.0480000004172325,NA,569,46,0,523,"CT",9005
"Litchfield","Connecticut",2140,"Apr 18","Litchfield","CT","US1CTLT0007",20200418,"Apr",18,0,6.7,-1.1,-0.6,201,155,2.90000009536743,NA,NA,0.046000000089407,NA,593,48,0,545,"CT",9005
"Litchfield","Connecticut",2141,"Apr 19","Litchfield","CT","US1CTLT0007",20200419,"Apr",19,0,2.8,-1.1,2.8,5,3,7.59999990463257,NA,NA,0.0540000014007092,NA,600,48,0,552,"CT",9005
"Litchfield","Connecticut",2142,"Apr 2","Litchfield","CT","US1CTLT0007",20200402,"Apr",2,0,9.4,-0.6,0,0,0,2.29999995231628,NA,NA,0.0410000011324883,NA,141,2,0,0,"CT",9005
"Litchfield","Connecticut",2143,"Apr 20","Litchfield","CT","US1CTLT0007",20200420,"Apr",20,0,13.9,2.2,2.8,0,0,3.70000004768372,NA,NA,0.0439999997615814,NA,639,58,0,581,"CT",9005
"Litchfield","Connecticut",2144,"Apr 21","Norfolk","CT","USC00065445",20200421,"Apr",21,0,11.1,-1.7,4.4,0,0,5.09999990463257,NA,NA,0.0430000014603138,NA,643,59,0,584,"CT",9005
"Litchfield","Connecticut",2145,"Apr 22","Litchfield","CT","US1CTLT0007",20200422,"Apr",22,0,7.8,-3.3,-2.2,28,178,3.70000004768372,NA,NA,0.0439999997615814,NA,722,63,0,659,"CT",9005
"Litchfield","Connecticut",2146,"Apr 23","Norfolk","CT","USC00065445",20200423,"Apr",23,0,4.4,-2.2,0,3,0,6.59999990463257,NA,NA,0.0439999997615814,NA,751,66,0,685,"CT",9005
"Litchfield","Connecticut",2147,"Apr 24","Litchfield","CT","US1CTLT0007",20200424,"Apr",24,0,6.1,0,2.2,0,NA,7.40000009536743,NA,NA,0.0439999997615814,NA,808,69,0,739,"CT",9005
"Litchfield","Connecticut",2148,"Apr 25","Norfolk","CT","USC00065445",20200425,"Apr",25,0,7.2,-0.6,4.4,0,41,5.5,NA,NA,0.0500000007450581,NA,834,73,0,761,"CT",9005
"Litchfield","Connecticut",2149,"Apr 26","Litchfield","CT","US1CTLT0007",20200426,"Apr",26,0,16.7,4.4,6.1,0,0,4.40000009536743,NA,NA,0.0450000017881393,NA,864,74,0,790,"CT",9005
"Litchfield","Connecticut",2150,"Apr 3","Litchfield","CT","US1CTLT0007",20200403,"Apr",3,0,9.4,1.1,2.2,0,25,0.5,NA,NA,0.0390000008046627,NA,173,4,0,0,"CT",9005
"Litchfield","Connecticut",2151,"Apr 4","Litchfield","CT","US1CTLT0007",20200404,"Apr",4,0,7.8,2.2,0,0,28,1.70000004768372,NA,NA,0.0410000011324883,NA,182,5,0,0,"CT",9005
"Litchfield","Connecticut",2152,"Apr 5","Norfolk","CT","USC00065445",20200405,"Apr",5,0,12.8,3.9,7.8,0,0,5.09999990463257,NA,NA,0.0390000008046627,NA,197,6,0,0,"CT",9005
"Litchfield","Connecticut",2153,"Apr 6","Norfolk","CT","USC00065445",20200406,"Apr",6,0,15.6,2.8,3.9,0,0,3.20000004768372,NA,NA,0.0450000017881393,NA,230,8,0,0,"CT",9005
"Litchfield","Connecticut",2154,"Apr 7","Litchfield","CT","US1CTLT0007",20200407,"Apr",7,0,13.3,3.9,7.2,0,NA,4,NA,NA,0.0520000010728836,NA,255,9,0,0,"CT",9005
"Litchfield","Connecticut",2155,"Apr 8","Litchfield","CT","US1CTLT0007",20200408,"Apr",8,0,16.1,5,5,0,43,4.40000009536743,NA,NA,0.0450000017881393,NA,255,9,0,0,"CT",9005
"Litchfield","Connecticut",2156,"Apr 9","Litchfield","CT","US1CTLT0007",20200409,"Apr",9,0,10.6,1.1,0,0,0,4.19999980926514,NA,NA,0.0439999997615814,NA,315,13,0,0,"CT",9005
"Litchfield","Connecticut",2157,"Mar 23","Litchfield","CT","US1CTLT0007",20200323,"Mar",23,0,3.9,-6.7,-3.9,10,0,3,NA,NA,0.0399999991059303,NA,13,0,0,0,"CT",9005
"Litchfield","Connecticut",2158,"Mar 24","Litchfield","CT","US1CTLT0007",20200324,"Mar",24,0,0,-3.9,-0.6,229,241,2.90000009536743,NA,NA,0.0410000011324883,NA,22,0,0,0,"CT",9005
"Litchfield","Connecticut",2159,"Mar 25","Litchfield","CT","US1CTLT0007",20200325,"Mar",25,0,2.8,-3.3,-1.1,0,0,6,NA,NA,0.0399999991059303,NA,33,0,0,0,"CT",9005
"Litchfield","Connecticut",2160,"Mar 26","Norfolk","CT","USC00065445",20200326,"Mar",26,0,3.3,-3.3,-3.3,0,0,5.69999980926514,NA,NA,0.0480000004172325,NA,44,0,0,0,"CT",9005
"Litchfield","Connecticut",2161,"Mar 27","Litchfield","CT","US1CTLT0007",20200327,"Mar",27,0,11.7,-3.3,5,0,NA,6.19999980926514,NA,NA,0.0450000017881393,NA,52,0,0,0,"CT",9005
"Litchfield","Connecticut",2162,"Mar 28","Norfolk","CT","USC00065445",20200328,"Mar",28,0,11.7,-1.7,2.2,0,0,4.09999990463257,NA,NA,0.0399999991059303,NA,65,0,0,0,"CT",9005
"Litchfield","Connecticut",2163,"Mar 29","Litchfield","CT","US1CTLT0007",20200329,"Mar",29,0,7.8,2.2,5,0,NA,0.300000011920929,NA,NA,0.0450000017881393,NA,87,0,0,0,"CT",9005
"Litchfield","Connecticut",2164,"Mar 30","Litchfield","CT","US1CTLT0007",20200330,"Mar",30,0,7.2,0.6,1.1,0,56,2,NA,NA,0.0419999994337559,NA,113,1,0,0,"CT",9005
"Litchfield","Connecticut",2165,"Mar 31","Litchfield","CT","US1CTLT0007",20200331,"Mar",31,0,3.9,-0.6,0,20,5,3,NA,NA,0.0419999994337559,NA,121,1,0,0,"CT",9005
"Luzerne","Pennsylvania",2166,"Apr 1","Wyoming","PA","USC00369900",20200401,"Apr",1,0,0,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Luzerne","Pennsylvania",2167,"Apr 14","Wyoming","PA","USC00369900",20200414,"Apr",14,0,0,0,0,0,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Luzerne","Pennsylvania",2168,"Apr 15","Wyoming","PA","USC00369900",20200415,"Apr",15,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Luzerne","Pennsylvania",2169,"Apr 16","Wyoming","PA","USC00369900",20200416,"Apr",16,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Luzerne","Pennsylvania",2170,"Apr 17","Wyoming","PA","USC00369900",20200417,"Apr",17,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Luzerne","Pennsylvania",2171,"Apr 2","Wyoming","PA","USC00369900",20200402,"Apr",2,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Luzerne","Pennsylvania",2172,"Apr 21","Wyoming","PA","USC00369900",20200421,"Apr",21,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Luzerne","Pennsylvania",2173,"Apr 22","Wyoming","PA","USC00369900",20200422,"Apr",22,0,0,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Luzerne","Pennsylvania",2174,"Apr 23","Wyoming","PA","USC00369900",20200423,"Apr",23,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Luzerne","Pennsylvania",2175,"Apr 3","Wyoming","PA","USC00369900",20200403,"Apr",3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Luzerne","Pennsylvania",2176,"Apr 7","Wyoming","PA","USC00369900",20200407,"Apr",7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Luzerne","Pennsylvania",2177,"Apr 8","Wyoming","PA","USC00369900",20200408,"Apr",8,0,0,0,0,0,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Luzerne","Pennsylvania",2178,"Apr 9","Wyoming","PA","USC00369900",20200409,"Apr",9,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Luzerne","Pennsylvania",2179,"Mar 24","Wyoming","PA","USC00369900",20200324,"Mar",24,0,0,0,0,8,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Luzerne","Pennsylvania",2180,"Mar 25","Wyoming","PA","USC00369900",20200325,"Mar",25,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Luzerne","Pennsylvania",2181,"Mar 26","Wyoming","PA","USC00369900",20200326,"Mar",26,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Luzerne","Pennsylvania",2182,"Mar 27","Wyoming","PA","USC00369900",20200327,"Mar",27,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Luzerne","Pennsylvania",2183,"Mar 31","Wyoming","PA","USC00369900",20200331,"Mar",31,0,0,0,0,0,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42079
"Lycoming","Pennsylvania",2184,"Apr 1","Montgomery","PA","USC00365902",20200401,"Apr",1,0,8.9,4.4,6.1,0,15,NA,NA,NA,0.0410000011324883,NA,7,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2185,"Apr 10","Montgomery","PA","USC00365902",20200410,"Apr",10,0,15.6,1.1,1.1,0,3,2.5,NA,NA,0.0379999987781048,NA,18,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2186,"Apr 11","Montgomery","PA","USC00365902",20200411,"Apr",11,0,6.7,1.1,1.1,0,0,5.19999980926514,NA,NA,0.0419999994337559,NA,20,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2187,"Apr 12","Montgomery","PA","USC00365902",20200412,"Apr",12,0,12.8,1.1,6.1,0,0,7.69999980926514,NA,NA,0.0450000017881393,NA,23,0,0,23,"PA",42081
"Lycoming","Pennsylvania",2188,"Apr 13","Montgomery","PA","USC00365902",20200413,"Apr",13,0,17.8,6.1,16.1,0,66,2.29999995231628,NA,NA,0.0390000008046627,NA,28,0,0,28,"PA",42081
"Lycoming","Pennsylvania",2189,"Apr 14","Montgomery","PA","USC00365902",20200414,"Apr",14,0,16.1,2.8,2.8,0,0,4.69999980926514,NA,NA,0.0430000014603138,NA,29,0,0,29,"PA",42081
"Lycoming","Pennsylvania",2190,"Apr 15","Montgomery","PA","USC00365902",20200415,"Apr",15,0,6.7,-2.2,-2.2,0,0,6.69999980926514,NA,NA,0.0439999997615814,NA,30,0,0,30,"PA",42081
"Lycoming","Pennsylvania",2191,"Apr 16","Montgomery","PA","USC00365902",20200416,"Apr",16,0,7.8,-2.8,-0.6,0,23,5.30000019073486,NA,NA,0.0390000008046627,NA,30,0,0,30,"PA",42081
"Lycoming","Pennsylvania",2192,"Apr 17","Montgomery","PA","USC00365902",20200417,"Apr",17,0,6.1,-0.6,0,0,0,8.60000038146973,NA,NA,0.0379999987781048,NA,32,0,0,32,"PA",42081
"Lycoming","Pennsylvania",2193,"Apr 18","Montgomery","PA","USC00365902",20200418,"Apr",18,0,7.2,-0.6,2.8,0,109,7.5,NA,NA,0.0439999997615814,NA,36,0,0,36,"PA",42081
"Lycoming","Pennsylvania",2194,"Apr 19","Montgomery","PA","USC00365902",20200419,"Apr",19,0,10,2.8,2.8,0,0,8.5,NA,NA,0.0450000017881393,NA,37,0,0,37,"PA",42081
"Lycoming","Pennsylvania",2195,"Apr 2","Montgomery","PA","USC00365902",20200402,"Apr",2,0,12.2,2.2,2.2,0,0,4.59999990463257,NA,NA,0.0430000014603138,NA,7,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2196,"Apr 20","Montgomery","PA","USC00365902",20200420,"Apr",20,0,14.4,2.8,3.9,0,0,5,NA,NA,0.0399999991059303,NA,40,0,0,40,"PA",42081
"Lycoming","Pennsylvania",2197,"Apr 21","Montgomery","PA","USC00365902",20200421,"Apr",21,0,13.9,3.3,10,0,3,4,NA,NA,0.0399999991059303,NA,42,2,0,40,"PA",42081
"Lycoming","Pennsylvania",2198,"Apr 22","Montgomery","PA","USC00365902",20200422,"Apr",22,0,10,-1.1,-1.1,0,8,4.59999990463257,NA,NA,0.0419999994337559,NA,43,2,0,41,"PA",42081
"Lycoming","Pennsylvania",2199,"Apr 23","Montgomery","PA","USC00365902",20200423,"Apr",23,0,7.8,-2.2,2.8,0,8,8.30000019073486,NA,NA,0.0410000011324883,NA,44,2,0,42,"PA",42081
"Lycoming","Pennsylvania",2200,"Apr 24","Montgomery","PA","USC00365902",20200424,"Apr",24,0,18.9,2.8,8.9,0,38,7.30000019073486,NA,NA,0.0320000015199184,NA,48,2,0,46,"PA",42081
"Lycoming","Pennsylvania",2201,"Apr 25","Montgomery","PA","USC00365902",20200425,"Apr",25,0,18.3,5,5,0,0,8.19999980926514,NA,NA,0.0410000011324883,NA,53,0,0,53,"PA",42081
"Lycoming","Pennsylvania",2202,"Apr 26","Montgomery","PA","USC00365902",20200426,"Apr",26,0,20.6,5,11.1,0,53,3.40000009536743,NA,NA,0.0379999987781048,NA,55,0,0,55,"PA",42081
"Lycoming","Pennsylvania",2203,"Apr 3","Montgomery","PA","USC00365902",20200403,"Apr",3,0,11.1,1.1,2.8,0,0,2.29999995231628,NA,NA,0.0359999984502792,NA,8,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2204,"Apr 4","Montgomery","PA","USC00365902",20200404,"Apr",4,0,12.8,0,1.7,0,0,3.20000004768372,NA,NA,0.0320000015199184,NA,10,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2205,"Apr 5","Montgomery","PA","USC00365902",20200405,"Apr",5,0,15.6,1.7,8.9,0,0,6.69999980926514,NA,NA,0.0379999987781048,NA,9,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2206,"Apr 6","Montgomery","PA","USC00365902",20200406,"Apr",6,0,18.3,1.1,1.1,0,0,4.69999980926514,NA,NA,0.0410000011324883,NA,10,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2207,"Apr 7","Montgomery","PA","USC00365902",20200407,"Apr",7,0,18.3,0.6,9.4,0,0,5.69999980926514,NA,NA,0.0469999983906746,NA,12,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2208,"Apr 8","Montgomery","PA","USC00365902",20200408,"Apr",8,0,17.8,9.4,14.4,0,229,5.09999990463257,NA,NA,0.0419999994337559,NA,15,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2209,"Apr 9","Montgomery","PA","USC00365902",20200409,"Apr",9,0,21.7,13.3,13.3,0,0,4,NA,NA,0.0430000014603138,NA,17,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2210,"Mar 23","Montgomery","PA","USC00365902",20200323,"Mar",23,0,8.9,-2.8,6.1,0,145,NA,NA,NA,0.034000001847744,NA,0,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2211,"Mar 24","Montgomery","PA","USC00365902",20200324,"Mar",24,0,7.8,3.9,3.9,0,64,NA,NA,NA,0.0359999984502792,NA,0,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2212,"Mar 25","Montgomery","PA","USC00365902",20200325,"Mar",25,0,7.2,3.9,7.2,0,38,NA,NA,NA,0.0329999998211861,NA,1,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2213,"Mar 26","Montgomery","PA","USC00365902",20200326,"Mar",26,0,12.8,3.9,3.9,0,25,NA,NA,NA,0.034000001847744,NA,1,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2214,"Mar 27","Montgomery","PA","USC00365902",20200327,"Mar",27,0,20.6,3.9,8.9,0,28,NA,NA,NA,0.0430000014603138,NA,2,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2215,"Mar 28","Montgomery","PA","USC00365902",20200328,"Mar",28,0,14.4,8.9,10,0,94,NA,NA,NA,0.0320000015199184,NA,2,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2216,"Mar 29","Montgomery","PA","USC00365902",20200329,"Mar",29,0,19.4,10,15.6,0,485,NA,NA,NA,0.0320000015199184,NA,3,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2217,"Mar 30","Montgomery","PA","USC00365902",20200330,"Mar",30,0,24.4,11.7,11.7,0,0,NA,NA,NA,0.0329999998211861,NA,4,0,0,0,"PA",42081
"Lycoming","Pennsylvania",2218,"Mar 31","Montgomery","PA","USC00365902",20200331,"Mar",31,0,12.2,4.4,4.4,0,0,NA,NA,NA,0.0270000007003546,NA,6,0,0,0,"PA",42081
"McKean","Pennsylvania",2219,"Apr 1","Bradford","PA","USC00360868",20200401,"Apr",1,0,15.6,1.1,2.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2220,"Apr 10","Bradford","PA","USC00360868",20200410,"Apr",10,0,10.6,-5,-2.2,102,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2221,"Apr 11","Bradford","PA","USC00360868",20200411,"Apr",11,0,8.9,-6.1,-0.6,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2222,"Apr 12","Bradford","PA","USC00360868",20200412,"Apr",12,0,25.5,-6.7,-1.7,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2223,"Apr 13","Bradford","PA","USC00360868",20200413,"Apr",13,0,33.3,-0.6,13.9,0,162.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2224,"Apr 14","Bradford","PA","USC00360868",20200414,"Apr",14,0,20.6,-2.3,-0.6,0,72.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2225,"Apr 15","Bradford","PA","USC00360868",20200415,"Apr",15,0,10,-8.8,-2.2,0,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2226,"Apr 16","Bradford","PA","USC00360868",20200416,"Apr",16,0,4.4,-13.9,-3.3,0,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2227,"Apr 17","Bradford","PA","USC00360868",20200417,"Apr",17,0,2.8,-11.2,-2.8,0,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2228,"Apr 18","Bradford","PA","USC00360868",20200418,"Apr",18,0,6.7,-4.4,-1.1,127,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2229,"Apr 19","Bradford","PA","USC00360868",20200419,"Apr",19,0,19.4,-1.1,1.7,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2230,"Apr 2","Bradford","PA","USC00360868",20200402,"Apr",2,0,18.9,-6.1,-3.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2231,"Apr 20","Bradford","PA","USC00360868",20200420,"Apr",20,0,25.6,-4.5,-1.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2232,"Apr 21","Bradford","PA","USC00360868",20200421,"Apr",21,0,19.5,-5.5,5,0,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2233,"Apr 22","Bradford","PA","USC00360868",20200422,"Apr",22,0,8.9,-8.9,-3.3,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2234,"Apr 23","Bradford","PA","USC00360868",20200423,"Apr",23,0,16.1,-5.5,-0.6,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2235,"Apr 24","Bradford","PA","USC00360868",20200424,"Apr",24,0,27.2,2.7,6.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2236,"Apr 25","Bradford","PA","USC00360868",20200425,"Apr",25,0,31.7,-2.8,0.6,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2237,"Apr 26","Bradford","PA","USC00360868",20200426,"Apr",26,0,27.8,2.8,6.1,0,91.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2238,"Apr 3","Bradford","PA","USC00360868",20200403,"Apr",3,0,20,-3.3,1.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2239,"Apr 4","Bradford","PA","USC00360868",20200404,"Apr",4,0,25,4.4,3.9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2240,"Apr 5","Bradford","PA","USC00360868",20200405,"Apr",5,0,32.2,3.9,6.7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2241,"Apr 6","Bradford","PA","USC00360868",20200406,"Apr",6,0,31.7,-5,1.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2242,"Apr 7","Bradford","PA","USC00360868",20200407,"Apr",7,0,31.1,3.9,2.8,0,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2243,"Apr 8","Bradford","PA","USC00360868",20200408,"Apr",8,0,33.3,4.5,9.4,0,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2244,"Apr 9","Bradford","PA","USC00360868",20200409,"Apr",9,0,26.7,1.1,10,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2245,"Mar 23","Bradford","PA","USC00360868",20200323,"Mar",23,0,8.3,-7.8,1.1,0,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2246,"Mar 24","Bradford","PA","USC00360868",20200324,"Mar",24,0,6.7,0,0.6,0,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2247,"Mar 25","Bradford","PA","USC00360868",20200325,"Mar",25,0,12.2,-1.1,1.1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2248,"Mar 26","Bradford","PA","USC00360868",20200326,"Mar",26,0,25.5,-2.8,-1.7,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2249,"Mar 27","Bradford","PA","USC00360868",20200327,"Mar",27,0,31.6,1.6,6.1,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2250,"Mar 28","Bradford","PA","USC00360868",20200328,"Mar",28,0,23.9,5.5,5,0,91.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2251,"Mar 29","Bradford","PA","USC00360868",20200329,"Mar",29,0,32.3,13.3,11.7,0,238.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2252,"Mar 30","Bradford","PA","USC00360868",20200330,"Mar",30,0,32.8,7.2,5.6,0,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"McKean","Pennsylvania",2253,"Mar 31","Bradford","PA","USC00360868",20200331,"Mar",31,0,12.3,3.4,1.7,0,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA",42083
"Mercer","New Jersey",2254,"Apr 1",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.09999990463257,NA,NA,0.0425000004470348,NA,333,3,0,0,"NJ",34021
"Mercer","New Jersey",2255,"Apr 10",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.40000009536743,NA,NA,0.0405000001192093,NA,1282,39,0,0,"NJ",34021
"Mercer","New Jersey",2256,"Apr 11",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.69999980926514,NA,NA,0.0450000017881393,NA,1434,49,0,0,"NJ",34021
"Mercer","New Jersey",2257,"Apr 12",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.39999961853027,NA,NA,0.0489999987185001,NA,1567,50,0,1517,"NJ",34021
"Mercer","New Jersey",2258,"Apr 13",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.10000038146973,NA,NA,0.0445000007748604,NA,1646,53,0,1593,"NJ",34021
"Mercer","New Jersey",2259,"Apr 14",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.30000019073486,NA,NA,0.046000000089407,NA,1731,71,0,1660,"NJ",34021
"Mercer","New Jersey",2260,"Apr 15",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.80000019073486,NA,NA,0.0465000011026859,NA,1856,76,0,1780,"NJ",34021
"Mercer","New Jersey",2261,"Apr 16",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8,NA,NA,0.0439999997615814,NA,2037,87,0,1950,"NJ",34021
"Mercer","New Jersey",2262,"Apr 17",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.69999980926514,NA,NA,0.0469999983906746,NA,2123,101,0,2022,"NJ",34021
"Mercer","New Jersey",2263,"Apr 18",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.39999961853027,NA,NA,0.0414999984204769,NA,2215,110,0,2105,"NJ",34021
"Mercer","New Jersey",2264,"Apr 19",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.5,NA,NA,0.0520000010728836,NA,2395,113,0,2282,"NJ",34021
"Mercer","New Jersey",2265,"Apr 2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.5,NA,NA,0.045499999076128,NA,386,4,0,0,"NJ",34021
"Mercer","New Jersey",2266,"Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.69999980926514,NA,NA,0.0434999987483025,NA,2591,122,0,2469,"NJ",34021
"Mercer","New Jersey",2267,"Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.30000019073486,NA,NA,0.0439999997615814,NA,2591,122,0,2469,"NJ",34021
"Mercer","New Jersey",2268,"Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.90000009536743,NA,NA,0.0445000007748604,NA,2845,145,0,2700,"NJ",34021
"Mercer","New Jersey",2269,"Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.30000019073486,NA,NA,0.0410000011324883,NA,2991,163,0,2828,"NJ",34021
"Mercer","New Jersey",2270,"Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.19999980926514,NA,NA,0.0324999988079071,NA,3086,178,0,2908,"NJ",34021
