"","County","State","Date","City","State_Code","Station","Day","month","day","TAVG","TMAX","TMIN","TOBS","SNOW","PRCP","PM2.5","CO","NO2","Ozone","SO2","total_confirmed_cases","Deaths","Recovered","Active"
"2305","Mercer","Pennsylvania","Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.5,NA,NA,0.0439999997615814,NA,64,1,0,63
"2306","Mercer","Pennsylvania","Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.60000038146973,NA,NA,0.0489999987185001,NA,64,1,0,63
"2307","Mercer","Pennsylvania","Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.20000004768372,NA,NA,0.0399999991059303,NA,65,1,0,64
"2308","Mercer","Pennsylvania","Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.70000004768372,NA,NA,0.0430000014603138,NA,10,0,0,0
"2309","Mercer","Pennsylvania","Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.30000019073486,NA,NA,0.0425000004470348,NA,14,0,0,0
"2310","Mercer","Pennsylvania","Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.39999961853027,NA,NA,0.0364999994635582,NA,18,0,0,0
"2311","Mercer","Pennsylvania","Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.90000009536743,NA,NA,0.046000000089407,NA,18,0,0,0
"2312","Mercer","Pennsylvania","Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.30000019073486,NA,NA,0.0405000001192093,NA,26,0,0,0
"2313","Mercer","Pennsylvania","Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.80000019073486,NA,NA,0.0439999997615814,NA,27,0,0,0
"2314","Mercer","Pennsylvania","Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.69999980926514,NA,NA,0.0450000017881393,NA,30,0,0,0
"2315","Mercer","Pennsylvania","Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.5,NA,NA,0.0355000011622906,NA,1,0,0,0
"2316","Mercer","Pennsylvania","Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.30000019073486,NA,NA,0.0364999994635582,NA,2,0,0,0
"2317","Mercer","Pennsylvania","Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6,NA,NA,0.0399999991059303,NA,2,0,0,0
"2318","Mercer","Pennsylvania","Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.80000019073486,NA,NA,0.0489999987185001,NA,3,0,0,0
"2319","Mercer","Pennsylvania","Mar 27",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,12.3000001907349,NA,NA,0.0359999984502792,NA,4,0,0,0
"2320","Mercer","Pennsylvania","Mar 28",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,9.60000038146973,NA,NA,0.0315000005066395,NA,6,0,0,0
"2321","Mercer","Pennsylvania","Mar 29",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.5,NA,NA,0.0474999994039536,NA,7,0,0,0
"2322","Mercer","Pennsylvania","Mar 30",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.70000004768372,NA,NA,0.0414999984204769,NA,7,0,0,0
"2323","Mercer","Pennsylvania","Mar 31",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.19999980926514,NA,NA,0.0320000015199184,NA,8,0,0,0
"2324","Merrimack","New Hampshire","Apr 1","Bradford","NH","USC00270913",20200401,"Apr",1,0,16.1,-10.6,-5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2325","Merrimack","New Hampshire","Apr 10","Bradford","NH","USC00270913",20200410,"Apr",10,0,12.2,0,3.4,0,371,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2326","Merrimack","New Hampshire","Apr 11","Bradford","NH","USC00270913",20200411,"Apr",11,0,20,-3.9,0.6,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2327","Merrimack","New Hampshire","Apr 12","Bradford","NH","USC00270913",20200412,"Apr",12,0,21.6,-3.3,4.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2328","Merrimack","New Hampshire","Apr 13","Bradford","NH","USC00270913",20200413,"Apr",13,0,28.8,-0.6,18.9,0,183,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2329","Merrimack","New Hampshire","Apr 14","Bradford","NH","USC00270913",20200414,"Apr",14,0,29.4,-0.6,12.2,0,109,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2330","Merrimack","New Hampshire","Apr 15","Bradford","NH","USC00270913",20200415,"Apr",15,0,24.4,2.3,7.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2331","Merrimack","New Hampshire","Apr 16","Bradford","NH","USC00270913",20200416,"Apr",16,0,15.6,-5.6,2.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2332","Merrimack","New Hampshire","Apr 17","Bradford","NH","USC00270913",20200417,"Apr",17,0,12.3,-7.2,0.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2333","Merrimack","New Hampshire","Apr 18","Bradford","NH","USC00270913",20200418,"Apr",18,0,6.7,-0.6,2.8,5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2334","Merrimack","New Hampshire","Apr 19","Bradford","NH","USC00270913",20200419,"Apr",19,0,22.8,-6.6,10.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2335","Merrimack","New Hampshire","Apr 2","Bradford","NH","USC00270913",20200402,"Apr",2,0,16.7,-5,0.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336","Merrimack","New Hampshire","Apr 20","Bradford","NH","USC00270913",20200420,"Apr",20,0,29.5,-0.6,2.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2337","Merrimack","New Hampshire","Apr 21","Bradford","NH","USC00270913",20200421,"Apr",21,0,10,-6.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2338","Merrimack","New Hampshire","Apr 22","Bradford","NH","USC00270913",20200422,"Apr",22,0,30,-8.3,-3.4,0,124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2339","Merrimack","New Hampshire","Apr 23","Bradford","NH","USC00270913",20200423,"Apr",23,0,3.3,-2.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2340","Merrimack","New Hampshire","Apr 24","Bradford","NH","USC00270913",20200424,"Apr",24,0,21.7,0.6,3.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2341","Merrimack","New Hampshire","Apr 25","Bradford","NH","USC00270913",20200425,"Apr",25,0,23.9,3.3,8.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2342","Merrimack","New Hampshire","Apr 26","Bradford","NH","USC00270913",20200426,"Apr",26,0,36.1,0.6,7.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2343","Merrimack","New Hampshire","Apr 3","Bradford","NH","USC00270913",20200403,"Apr",3,0,12.8,-2.8,10,0,269,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2344","Merrimack","New Hampshire","Apr 4","Bradford","NH","USC00270913",20200404,"Apr",4,0,16.1,4.5,3.9,0,119,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2345","Merrimack","New Hampshire","Apr 5","Bradford","NH","USC00270913",20200405,"Apr",5,0,25.5,-0.6,3.9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2346","Merrimack","New Hampshire","Apr 6","Bradford","NH","USC00270913",20200406,"Apr",6,0,25.5,-0.6,3.9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2347","Merrimack","New Hampshire","Apr 7","Bradford","NH","USC00270913",20200407,"Apr",7,0,27.7,-4.5,3.9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2348","Merrimack","New Hampshire","Apr 8","Bradford","NH","USC00270913",20200408,"Apr",8,0,30,-2.8,7.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2349","Merrimack","New Hampshire","Apr 9","Bradford","NH","USC00270913",20200409,"Apr",9,0,28.9,-1.6,2.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2350","Merrimack","New Hampshire","Mar 23","Bradford","NH","USC00270913",20200323,"Mar",23,0,3.3,-7.8,-5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2351","Merrimack","New Hampshire","Mar 24","Bradford","NH","USC00270913",20200324,"Mar",24,0,3.9,-10.6,1.1,318,236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2352","Merrimack","New Hampshire","Mar 25","Bradford","NH","USC00270913",20200325,"Mar",25,0,10.6,-8.3,0.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2353","Merrimack","New Hampshire","Mar 26","Bradford","NH","USC00270913",20200326,"Mar",26,0,17.8,-7.7,0.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2354","Merrimack","New Hampshire","Mar 27","Bradford","NH","USC00270913",20200327,"Mar",27,0,21.1,-3.8,10.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2355","Merrimack","New Hampshire","Mar 28","Bradford","NH","USC00270913",20200328,"Mar",28,0,25,-10,1.7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2356","Merrimack","New Hampshire","Mar 29","Bradford","NH","USC00270913",20200329,"Mar",29,0,22.8,-1.1,5,0,61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2357","Merrimack","New Hampshire","Mar 30","Bradford","NH","USC00270913",20200330,"Mar",30,0,9.4,0.6,3.3,0,155,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2358","Merrimack","New Hampshire","Mar 31","Bradford","NH","USC00270913",20200331,"Mar",31,0,7.2,-2.8,-0.5,13,86,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2359","Middlesex","Connecticut","Apr 1","Essex","CT","US1CTMD0018",20200401,"Apr",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2360","Middlesex","Connecticut","Apr 10","Essex","CT","US1CTMD0018",20200410,"Apr",10,0,0,0,0,0,267,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2361","Middlesex","Connecticut","Apr 11","Essex","CT","US1CTMD0018",20200411,"Apr",11,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2362","Middlesex","Connecticut","Apr 12","Essex","CT","US1CTMD0018",20200412,"Apr",12,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2363","Middlesex","Connecticut","Apr 13","Essex","CT","US1CTMD0018",20200413,"Apr",13,0,0,0,0,0,104,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2364","Middlesex","Connecticut","Apr 14","Essex","CT","US1CTMD0018",20200414,"Apr",14,0,0,0,0,0,345,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2365","Middlesex","Connecticut","Apr 15","Essex","CT","US1CTMD0018",20200415,"Apr",15,0,0,0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2366","Middlesex","Connecticut","Apr 16","Essex","CT","US1CTMD0018",20200416,"Apr",16,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2367","Middlesex","Connecticut","Apr 17","Essex","CT","US1CTMD0018",20200417,"Apr",17,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2368","Middlesex","Connecticut","Apr 18","Essex","CT","US1CTMD0018",20200418,"Apr",18,0,0,0,0,0,152,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2369","Middlesex","Connecticut","Apr 19","Essex","CT","US1CTMD0018",20200419,"Apr",19,0,0,0,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370","Middlesex","Connecticut","Apr 2","Essex","CT","US1CTMD0018",20200402,"Apr",2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2371","Middlesex","Connecticut","Apr 20","Essex","CT","US1CTMD0018",20200420,"Apr",20,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2372","Middlesex","Connecticut","Apr 21","Essex","CT","US1CTMD0018",20200421,"Apr",21,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2373","Middlesex","Connecticut","Apr 22","Essex","CT","US1CTMD0018",20200422,"Apr",22,0,0,0,0,0,203,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2374","Middlesex","Connecticut","Apr 23","Essex","CT","US1CTMD0018",20200423,"Apr",23,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2375","Middlesex","Connecticut","Apr 24","Essex","CT","US1CTMD0018",20200424,"Apr",24,0,0,0,0,0,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2376","Middlesex","Connecticut","Apr 25","Essex","CT","US1CTMD0018",20200425,"Apr",25,0,0,0,0,0,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2377","Middlesex","Connecticut","Apr 26","Essex","CT","US1CTMD0018",20200426,"Apr",26,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2378","Middlesex","Connecticut","Apr 3","Essex","CT","US1CTMD0018",20200403,"Apr",3,0,0,0,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2379","Middlesex","Connecticut","Apr 4","Essex","CT","US1CTMD0018",20200404,"Apr",4,0,0,0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2380","Middlesex","Connecticut","Apr 5","Essex","CT","US1CTMD0018",20200405,"Apr",5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2381","Middlesex","Connecticut","Apr 6","Essex","CT","US1CTMD0018",20200406,"Apr",6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2382","Middlesex","Connecticut","Apr 7","Essex","CT","US1CTMD0018",20200407,"Apr",7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2383","Middlesex","Connecticut","Apr 8","Essex","CT","US1CTMD0018",20200408,"Apr",8,0,0,0,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2384","Middlesex","Connecticut","Apr 9","Essex","CT","US1CTMD0018",20200409,"Apr",9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2385","Middlesex","Connecticut","Mar 23","Essex","CT","US1CTMD0018",20200323,"Mar",23,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2386","Middlesex","Connecticut","Mar 24","Essex","CT","US1CTMD0018",20200324,"Mar",24,0,0,0,0,0,376,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2387","Middlesex","Connecticut","Mar 26","Essex","CT","US1CTMD0018",20200326,"Mar",26,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2388","Middlesex","Connecticut","Mar 27","Essex","CT","US1CTMD0018",20200327,"Mar",27,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2389","Middlesex","Connecticut","Mar 28","Essex","CT","US1CTMD0018",20200328,"Mar",28,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2390","Middlesex","Connecticut","Mar 29","Essex","CT","US1CTMD0018",20200329,"Mar",29,0,0,0,0,0,155,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2391","Middlesex","Connecticut","Mar 30","Essex","CT","US1CTMD0018",20200330,"Mar",30,0,0,0,0,0,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2392","Middlesex","Connecticut","Mar 31","Essex","CT","US1CTMD0018",20200331,"Mar",31,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2393","Middlesex","Massachusetts","Apr 1","Hudson","MA","US1MAMD0115",20200401,"Apr",1,0,0,0,0,0,0,3.59999990463257,NA,NA,0.0399999991059303,NA,1582,20,0,0
"2394","Middlesex","Massachusetts","Apr 10","Hudson","MA","US1MAMD0115",20200410,"Apr",10,0,0,0,0,0,155,3.90000009536743,NA,NA,0.0359999984502792,NA,4447,80,0,0
"2395","Middlesex","Massachusetts","Apr 11","Hudson","MA","US1MAMD0115",20200411,"Apr",11,0,0,0,0,0,5,3.40000009536743,NA,NA,0.0414999984204769,NA,4872,137,0,0
"2396","Middlesex","Massachusetts","Apr 12","Hudson","MA","US1MAMD0115",20200412,"Apr",12,0,0,0,0,0,0,8,NA,NA,0.0494999997317791,NA,5660,149,0,5511
"2397","Middlesex","Massachusetts","Apr 13","Hudson","MA","US1MAMD0115",20200413,"Apr",13,0,0,0,0,0,41,6.80000019073486,NA,NA,0.0445000007748604,NA,5983,149,0,5834
"2398","Middlesex","Massachusetts","Apr 14","Hudson","MA","US1MAMD0115",20200414,"Apr",14,0,0,0,0,0,221,NA,NA,NA,0.045499999076128,NA,6254,149,0,6105
"2399","Middlesex","Massachusetts","Apr 15","Hudson","MA","US1MAMD0115",20200415,"Apr",15,0,0,0,0,0,5,NA,NA,NA,0.045499999076128,NA,6681,221,0,6460
"2400","Middlesex","Massachusetts","Apr 16","Hudson","MA","US1MAMD0115",20200416,"Apr",16,0,0,0,0,0,0,NA,NA,NA,0.0414999984204769,NA,7206,221,0,6985
"2401","Middlesex","Massachusetts","Apr 17","Hudson","MA","US1MAMD0115",20200417,"Apr",17,0,0,0,0,0,0,NA,NA,NA,0.0450000017881393,NA,7744,258,0,7486
"2402","Middlesex","Massachusetts","Apr 18","Hudson","MA","US1MAMD0115",20200418,"Apr",18,0,0,0,0,51,142,6,NA,NA,0.0419999994337559,NA,8297,294,0,8003
"2403","Middlesex","Massachusetts","Apr 19","Hudson","MA","US1MAMD0115",20200419,"Apr",19,0,0,0,0,13,33,7.80000019073486,NA,NA,0.0540000014007092,NA,8737,372,0,8365
"2404","Middlesex","Massachusetts","Apr 2","Hudson","MA","US1MAMD0115",20200402,"Apr",2,0,0,0,0,0,0,3,NA,NA,0.0350000001490116,NA,1870,28,0,0
"2405","Middlesex","Massachusetts","Apr 20","Hudson","MA","US1MAMD0115",20200420,"Apr",20,0,0,0,0,0,0,5.40000009536743,NA,NA,0.0410000011324883,NA,8737,372,0,8365
"2406","Middlesex","Massachusetts","Apr 21","Hudson","MA","US1MAMD0115",20200421,"Apr",21,0,0,0,0,0,0,5.5,NA,NA,0.0430000014603138,NA,9621,428,0,9193
"2407","Middlesex","Massachusetts","Apr 22","Hudson","MA","US1MAMD0115",20200422,"Apr",22,0,0,0,0,0,107,3.70000004768372,NA,NA,0.0439999997615814,NA,10094,428,0,9666
"2408","Middlesex","Massachusetts","Apr 23","Hudson","MA","US1MAMD0115",20200423,"Apr",23,0,0,0,0,0,0,5,NA,NA,0.0465000011026859,NA,10724,428,0,10296
"2409","Middlesex","Massachusetts","Apr 24","Hudson","MA","US1MAMD0115",20200424,"Apr",24,0,0,0,0,0,18,9.60000038146973,NA,NA,0.0399999991059303,NA,11681,428,0,11253
"2410","Middlesex","Massachusetts","Apr 25","Hudson","MA","US1MAMD0115",20200425,"Apr",25,0,0,0,0,0,41,12.3000001907349,NA,NA,0.0494999997317791,NA,12253,629,0,11624
"2411","Middlesex","Massachusetts","Apr 26","Hudson","MA","US1MAMD0115",20200426,"Apr",26,0,0,0,0,0,0,6.69999980926514,NA,NA,0.0445000007748604,NA,12648,670,0,11978
"2412","Middlesex","Massachusetts","Apr 3","Hudson","MA","US1MAMD0115",20200403,"Apr",3,0,0,0,0,0,124,2.79999995231628,NA,NA,0.0390000008046627,NA,2202,38,0,0
"2413","Middlesex","Massachusetts","Apr 4","Hudson","MA","US1MAMD0115",20200404,"Apr",4,0,0,0,0,0,246,6.69999980926514,NA,NA,0.0384999997913837,NA,2468,38,0,0
"2414","Middlesex","Massachusetts","Apr 5","Hudson","MA","US1MAMD0115",20200405,"Apr",5,0,0,0,0,0,0,8.10000038146973,NA,NA,0.0350000001490116,NA,2632,41,0,0
"2415","Middlesex","Massachusetts","Apr 6","Hudson","MA","US1MAMD0115",20200406,"Apr",6,0,0,0,0,0,0,4.59999990463257,NA,NA,0.0430000014603138,NA,2950,47,0,0
"2416","Middlesex","Massachusetts","Apr 7","Hudson","MA","US1MAMD0115",20200407,"Apr",7,0,0,0,0,0,0,7,NA,NA,0.0465000011026859,NA,3187,68,0,0
"2417","Middlesex","Massachusetts","Apr 8","Hudson","MA","US1MAMD0115",20200408,"Apr",8,0,0,0,0,0,3,9.5,NA,NA,0.0370000004768372,NA,3545,80,0,0
"2418","Middlesex","Massachusetts","Apr 9","Hudson","MA","US1MAMD0115",20200409,"Apr",9,0,0,0,0,0,10,7.90000009536743,NA,NA,0.0370000004768372,NA,4045,80,0,0
"2419","Middlesex","Massachusetts","Mar 23","Hudson","MA","US1MAMD0115",20200323,"Mar",23,0,0,0,0,0,0,5,NA,NA,0.0364999994635582,NA,232,1,0,0
"2420","Middlesex","Massachusetts","Mar 24","Hudson","MA","US1MAMD0115",20200324,"Mar",24,0,0,0,0,76,351,4.19999980926514,NA,NA,0.0419999994337559,NA,304,1,0,0
"2421","Middlesex","Massachusetts","Mar 25","Hudson","MA","US1MAMD0115",20200325,"Mar",25,0,0,0,0,0,0,6.59999990463257,NA,NA,0.0395000018179417,NA,446,1,0,0
"2422","Middlesex","Massachusetts","Mar 26","Hudson","MA","US1MAMD0115",20200326,"Mar",26,0,0,0,0,0,0,7,NA,NA,0.0430000014603138,NA,538,4,0,0
"2423","Middlesex","Massachusetts","Mar 27","Hudson","MA","US1MAMD0115",20200327,"Mar",27,0,0,0,0,0,0,5.59999990463257,NA,NA,0.0445000007748604,NA,685,5,0,0
"2424","Middlesex","Massachusetts","Mar 28","Hudson","MA","US1MAMD0115",20200328,"Mar",28,0,0,0,0,0,0,8.60000038146973,NA,NA,0.0410000011324883,NA,842,5,0,0
"2425","Middlesex","Massachusetts","Mar 29","Hudson","MA","US1MAMD0115",20200329,"Mar",29,0,0,0,0,0,61,5.09999990463257,NA,NA,0.0434999987483025,NA,981,6,0,0
"2426","Middlesex","Massachusetts","Mar 30","Hudson","MA","US1MAMD0115",20200330,"Mar",30,0,0,0,0,0,157,3.29999995231628,NA,NA,0.0414999984204769,NA,1141,8,0,0
"2427","Middlesex","Massachusetts","Mar 31","Hudson","MA","US1MAMD0115",20200331,"Mar",31,0,0,0,0,0,20,4.5,NA,NA,0.0434999987483025,NA,1340,17,0,0
"2428","Middlesex","New Jersey","Apr 1",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.30000019073486,NA,NA,0.0419999994337559,NA,1493,27,0,0
"2429","Middlesex","New Jersey","Apr 10",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.29999995231628,NA,NA,0.0390000008046627,NA,5060,168,0,0
"2430","Middlesex","New Jersey","Apr 11",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.80000019073486,NA,NA,0.0439999997615814,NA,5406,177,0,0
"2431","Middlesex","New Jersey","Apr 12",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,10.5,NA,NA,0.0500000007450581,NA,5693,193,0,5500
"2432","Middlesex","New Jersey","Apr 13",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.30000019073486,NA,NA,0.046000000089407,NA,5987,204,0,5783
"2433","Middlesex","New Jersey","Apr 14",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.59999990463257,NA,NA,0.0430000014603138,NA,6313,216,0,6097
"2434","Middlesex","New Jersey","Apr 15",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.59999990463257,NA,NA,0.0439999997615814,NA,6576,248,0,6328
"2435","Middlesex","New Jersey","Apr 16",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.30000019073486,NA,NA,0.0419999994337559,NA,6994,278,0,6716
"2436","Middlesex","New Jersey","Apr 17",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.19999980926514,NA,NA,0.046000000089407,NA,7308,309,0,6999
"2437","Middlesex","New Jersey","Apr 18",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,10.1999998092651,NA,NA,0.0379999987781048,NA,7624,313,0,7311
"2438","Middlesex","New Jersey","Apr 19",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8.10000038146973,NA,NA,0.0520000010728836,NA,8017,329,0,7688
"2439","Middlesex","New Jersey","Apr 2",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.20000004768372,NA,NA,0.0419999994337559,NA,1766,48,0,0
"2440","Middlesex","New Jersey","Apr 20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.90000009536743,NA,NA,0.0390000008046627,NA,8346,345,0,8001
"2441","Middlesex","New Jersey","Apr 21",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.40000009536743,NA,NA,0.0410000011324883,NA,8346,345,0,8001
"2442","Middlesex","New Jersey","Apr 22",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.09999990463257,NA,NA,0.0410000011324883,NA,9047,369,0,8678
"2443","Middlesex","New Jersey","Apr 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.59999990463257,NA,NA,0.0370000004768372,NA,9530,396,0,9134
"2444","Middlesex","New Jersey","Apr 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7,NA,NA,0.0299999993294477,NA,9789,413,0,9376
"2445","Middlesex","New Jersey","Apr 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.5,NA,NA,0.0480000004172325,NA,10075,431,0,9644
"2446","Middlesex","New Jersey","Apr 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.30000019073486,NA,NA,0.0419999994337559,NA,10642,442,0,10200
"2447","Middlesex","New Jersey","Apr 3",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.5,NA,NA,0.034000001847744,NA,2125,56,0,0
"2448","Middlesex","New Jersey","Apr 4",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4.5,NA,NA,0.0370000004768372,NA,2578,76,0,0
"2449","Middlesex","New Jersey","Apr 5",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,10.3000001907349,NA,NA,0.0390000008046627,NA,2950,80,0,0
"2450","Middlesex","New Jersey","Apr 6",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.59999990463257,NA,NA,0.0419999994337559,NA,3263,87,0,0
"2451","Middlesex","New Jersey","Apr 7",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,7.09999990463257,NA,NA,0.0509999990463257,NA,3717,100,0,0
"2452","Middlesex","New Jersey","Apr 8",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,10.6000003814697,NA,NA,0.0430000014603138,NA,4156,139,0,0
"2453","Middlesex","New Jersey","Apr 9",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.90000009536743,NA,NA,0.0439999997615814,NA,4628,152,0,0
"2454","Middlesex","New Jersey","Mar 23",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2.59999990463257,NA,NA,0.0370000004768372,NA,210,0,0,0
"2455","Middlesex","New Jersey","Mar 24",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,3.40000009536743,NA,NA,0.0379999987781048,NA,277,0,0,0
"2456","Middlesex","New Jersey","Mar 25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,5.5,NA,NA,0.034000001847744,NA,316,0,0,0
"2457","Middlesex","New Jersey","Mar 26",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6.09999990463257,NA,NA,0.0419999994337559,NA,505,0,0,0
