"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/07/2020","AQS","230050029","1","0.2","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/08/2020","AQS","230050029","1","0.5","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/09/2020","AQS","230050029","1","0.4","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/10/2020","AQS","230050029","1","0.3","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/11/2020","AQS","230050029","1","0.2","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/12/2020","AQS","230050029","1","0.2","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/13/2020","AQS","230050029","1","0.2","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/14/2020","AQS","230050029","1","0.2","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/15/2020","AQS","230050029","1","0.1","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/16/2020","AQS","230050029","1","0.1","ppb","0","PDO - Portland Deering Oaks","21","88.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/17/2020","AQS","230050029","1","0.1","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/18/2020","AQS","230050029","1","0.5","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/19/2020","AQS","230050029","1","0","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/20/2020","AQS","230050029","1","0.4","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/21/2020","AQS","230050029","1","0.2","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/22/2020","AQS","230050029","1","0.1","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/23/2020","AQS","230050029","1","0.1","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/24/2020","AQS","230050029","1","0.1","ppb","0","PDO - Portland Deering Oaks","23","96.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/25/2020","AQS","230050029","1","0.3","ppb","0","PDO - Portland Deering Oaks","23","96.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/26/2020","AQS","230050029","1","0.3","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/27/2020","AQS","230050029","1","0.3","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/28/2020","AQS","230050029","1","0.2","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/29/2020","AQS","230050029","1","0.1","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/30/2020","AQS","230050029","1","0.1","ppb","0","PDO - Portland Deering Oaks","19","79.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"03/31/2020","AQS","230050029","1","0.2","ppb","0","PDO - Portland Deering Oaks","24","100.0000","42401","Sulfur dioxide","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.660246","-70.268965"
"01/01/2020","AQS","230090103","1","0","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/02/2020","AQS","230090103","1","0.2","ppb","0","MCFARLAND HILL Air Pollutant Research Site","21","88.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/03/2020","AQS","230090103","1","0.2","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/04/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/05/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/06/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/07/2020","AQS","230090103","1","0.2","ppb","0","MCFARLAND HILL Air Pollutant Research Site","22","92.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/08/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/09/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/10/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/11/2020","AQS","230090103","1","0.1","ppb","0","MCFARLAND HILL Air Pollutant Research Site","24","100.0000","42401","Sulfur dioxide","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
